id,name,lat,lon,address,rating,rating_count,confidence,url,match,city,state,country,zip_code
wGFSTTB6b4MHJJUzBnVJeg,Top Thai Greenwich,40.729771,-73.999392,"235 Sullivan St, New York, NY 10012",4.4,2143,,https://www.yelp.com/biz/top-thai-greenwich-new-york?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,New York,NY,US,10012
0IFDnYf3bhqxJR6hVrG7Gw,Top Thai Vintage,40.729907419973344,-74.00421380395268,"55 Carmine St, New York, NY 10014",4.5,1407,,https://www.yelp.com/biz/top-thai-vintage-new-york-3?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,New York,NY,US,10014
ZGcu6Re8LgkzVxKgzRNU8w,Hills of Herat - Martinsville,40.599697,-74.55903,"1982 Washington Valley Rd, Ste 2, Martinsville, NJ 08836",4.7,376,,https://www.yelp.com/biz/hills-of-herat-martinsville-martinsville?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Martinsville,NJ,US,08836
rpzgv0Y6fIT6RcBsxFsrSg,Paratha Wala,40.71044,-73.84942,"103-09 Metropolitan Ave, Forest Hills, NY 11375",4.6,618,,https://www.yelp.com/biz/paratha-wala-forest-hills-2?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Forest Hills,NY,US,11375
bkYcT19Fyb95H_qjnVcIQw,The Bosphorus,40.815412,-74.162054,"226 Franklin Ave, Nutley, NJ 07110",4.4,582,,https://www.yelp.com/biz/the-bosphorus-nutley-5?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Nutley,NJ,US,07110
hXqrA_Z3jZ8Q1O6ZehWSwQ,Sami’s Kebab House,40.75842829623015,-73.932968,"35-57 Crescent St, Astoria, NY 11106",4.4,633,,https://www.yelp.com/biz/sami-s-kebab-house-astoria?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Astoria,NY,US,11106
xEnNFXtMLDF5kZDxfaCJgA,The Halal Guys,40.76178,-73.97903,"W 53rd Street And 6th Ave, New York, NY 10019",4.2,10509,,https://www.yelp.com/biz/the-halal-guys-new-york-2?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,New York,NY,US,10019
fcZslhOdQJgRdi04UMf0PA,Cinar Turkish Restaurant,40.825389122148536,-73.98308252883554,"677 Palisade Ave, Cliffside Park, NJ 07010",4.3,435,,https://www.yelp.com/biz/cinar-turkish-restaurant-cliffside-park-3?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Cliffside Park,NJ,US,07010
3rZwXDjkyDLAHNSdPUI5WA,Korai Kitchen,40.733896,-74.059151,"576 Summit Ave, Jersey City, NJ 07306",4.8,370,,https://www.yelp.com/biz/korai-kitchen-jersey-city?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Jersey City,NJ,US,07306
Wf3YGF4Y5SiGrb_Cnt_4jA,Namkeen,40.740324,-74.381792,"233 Main St, Chatham, NJ 07928",4.4,357,,https://www.yelp.com/biz/namkeen-chatham?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Chatham,NJ,US,07928
uwx3yy7Wu5u55EiXRv03aQ,Ali Baba,40.747742,-74.028024,"912 Washington St, Hoboken, NJ 07030",4.3,396,,https://www.yelp.com/biz/ali-baba-hoboken-2?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Hoboken,NJ,US,07030
C26VRt_L_6d1cNeV-oivMA,Good Food by Uzma,40.447248,-74.496499,"2070 US 1, North Brunswick Township, NJ 08902",4.4,172,,https://www.yelp.com/biz/good-food-by-uzma-north-brunswick-township-2?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,North Brunswick Township,NJ,US,08902
vwJGIX5K2SCR0Vkf6U2nvA,Halalbee's,40.713425,-73.7795649,"182-26 Hillside Ave, Jamaica, NY 11432",4.4,346,,https://www.yelp.com/biz/halalbees-jamaica?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Jamaica,NY,US,11432
MIHDANEJyqStu3CrbDHQcA,Laila,40.52331,-74.234509,"45 Page Ave, Ste C, Staten Island, NY 10309",4.3,250,,https://www.yelp.com/biz/laila-staten-island-2?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Staten Island,NY,US,10309
Dl_p-042GDITzMHaOrm_xw,Casablanca,40.418312,-74.410951,"318 Rues Ln, East Brunswick, NJ 08816",4.4,197,,https://www.yelp.com/biz/casablanca-east-brunswick?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,East Brunswick,NJ,US,08816
KS4b_4sZGuXJds6ZQ3XdAw,Cafe 28,40.2637220795906,-74.0449957836091,"835 W Park Ave, Ocean Township, NJ 07712",4.5,222,,https://www.yelp.com/biz/cafe-28-ocean-township?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Ocean Township,NJ,US,07712
bNn8eQFyfVecKPczLxXa8w,Kabob On The Cliff,40.82777,-74.10371,"66 Park Ave, Rutherford, NJ 07070",4.5,190,,https://www.yelp.com/biz/kabob-on-the-cliff-rutherford?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Rutherford,NJ,US,07070
L6DAp6L1ZJKeeDN2PwoOLQ,Adel's Famous Halal Food,40.75919273015668,-73.98115285138347,"1221 6th Ave, New York, NY 10020",4.4,1005,,https://www.yelp.com/biz/adels-famous-halal-food-new-york?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,New York,NY,US,10020
fZOmB4eaVlnf6LIejL2vBg,Jalsa,40.638246463885736,-73.96886095786806,"786 Coney Island Ave, Brooklyn, NY 11218",4.5,228,,https://www.yelp.com/biz/jalsa-grill-and-gravy-brooklyn-7?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Brooklyn,NY,US,11218
eTG_KeM6EbbjfBSkHkuIRg,Kabab Paradise,40.880978,-74.38203,"76 N Beverwyck Rd, Lake Hiawatha, NJ 07034",4.4,855,,https://www.yelp.com/biz/kabab-paradise-lake-hiawatha?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Lake Hiawatha,NJ,US,07034
nu4IkeHHUQHeD4jTajbk4Q,Sophra Grill,40.746585,-73.977042,"535 3rd Ave, New York, NY 10016",4.6,178,,https://www.yelp.com/biz/sophra-grill-new-york?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,New York,NY,US,10016
SH5hXSPaguQbHHB_7xz5LA,Delhi Garden,40.5104061,-74.409281,"1677 State Rt 27, Edison, NJ 08817",4.4,684,,https://www.yelp.com/biz/delhi-garden-edison?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Edison,NJ,US,08817
LVkBYW-FNaZ2h-0zB8-vzA,Jiang's Kitchen,40.72808,-73.98615,"65 St Marks Pl, New York, NY 10003",4.4,107,,https://www.yelp.com/biz/jiangs-kitchen-new-york?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,New York,NY,US,10003
ogEtpbCgxv38PyB3ebivqQ,Yaar Indian Restaurant,40.774803026853,-73.9120166023413,"22-55 31st St, Astoria, NY 11105",4.5,475,,https://www.yelp.com/biz/yaar-indian-restaurant-astoria?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Astoria,NY,US,11105
haK6aVs_oIUqwOn0LVZlRA,Turkuaz Restaurant,40.7643988,-73.9855199,"310 West 53rd St, New York, NY 10019",4.3,263,,https://www.yelp.com/biz/turkuaz-restaurant-new-york-16?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,New York,NY,US,10019
EbX_9tqAJs4gW51gZpOB7g,Rasa,40.7327654,-73.9975674,"25 W 8th St, New York, NY 10011",4.1,914,,https://www.yelp.com/biz/rasa-new-york?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,New York,NY,US,10011
_-EQR2vNYg-b1eZwAgp6JQ,Tanoreen,40.630856,-74.027752,"7523 3rd Ave, Brooklyn, NY 11209",4.2,1089,,https://www.yelp.com/biz/tanoreen-brooklyn-2?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Brooklyn,NY,US,11209
UtknyDJ_DPut-FKRqs0wpQ,Royal Grill Halal Food,40.75621073292354,-73.98334948251191,"44TH St And 6th Ave, New York, NY 10018",4.6,610,,https://www.yelp.com/biz/royal-grill-halal-food-new-york-2?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,New York,NY,US,10018
FVGTLWis-xBCrLmprgVXEg,Miraj Healthy Grill,40.7464441,-73.9802022,"120 E 34th St, New York, NY 10016",4.3,253,,https://www.yelp.com/biz/miraj-healthy-grill-new-york?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,New York,NY,US,10016
glccbDYpXzsozu7truCf5w,Nargis Cafe,40.58651815799407,-73.95187849999999,"1655 Sheepshead Bay Rd, Brooklyn, NY 11235",3.9,841,,https://www.yelp.com/biz/nargis-cafe-brooklyn?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Brooklyn,NY,US,11235
tgvibHhySfASSEqJbScCiQ,Nurlan Uyghur Restaurant 诺兰饭店,40.75162,-73.8258,"43-39 Main St, Flushing, NY 11355",4.4,139,,https://www.yelp.com/biz/nurlan-uyghur-restaurant-%E8%AF%BA%E5%85%B0%E9%A5%AD%E5%BA%97-flushing?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Flushing,NY,US,11355
E2ceKq9KpgmG-jRP_faJPg,Khokha,40.55143676254684,-74.437095972,"1358 Centennial Ave, Piscataway, NJ 08854",4.3,106,,https://www.yelp.com/biz/khokha-piscataway?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Piscataway,NJ,US,08854
KPGZ6zr6lUX9YROjGcUbtw,Peri Peri Grill House,40.68475877503596,-73.9291163,"235 Malcolm X Blvd, Brooklyn, NY 11233",4.5,208,,https://www.yelp.com/biz/peri-peri-grill-house-brooklyn?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Brooklyn,NY,US,11233
IFZ3_d01uflGixWrrD8_gg,Ariana Afghan Kebab Restaurant,40.76515,-73.98813,"787 9th Ave, Apt 3N, New York, NY 10019",4.2,637,,https://www.yelp.com/biz/ariana-afghan-kebab-restaurant-new-york?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,New York,NY,US,10019
WiH4AnftXMuv6pI4X5Z7_A,Lahore Restaurant,40.78977,-74.05742,"1277 Paterson Plank Rd, Secaucus, NJ 07094",4,181,,https://www.yelp.com/biz/lahore-restaurant-secaucus?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Secaucus,NJ,US,07094
FvnExtQHPfz_crDCBTQ1iQ,Mint Masala,40.729513,-74.001138,"95 Macdougal St, New York, NY 10012",4.2,368,,https://www.yelp.com/biz/mint-masala-new-york?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,New York,NY,US,10012
E1DbVbb3tLEerbocDC5kRQ,Antioch Restaurant,40.89511729254775,-73.9762519,"35 W Palisade Ave, Englewood, NJ 07631",4.5,131,,https://www.yelp.com/biz/antioch-restaurant-englewood?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Englewood,NJ,US,07631
IbB_7AxWQtDFW1iKnoD1Ug,BK JANI,40.71165,-73.94529,"679 Grand St, Brooklyn, NY 11211",4.2,463,,https://www.yelp.com/biz/bk-jani-brooklyn-3?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Brooklyn,NY,US,11211
NOa7Z27rQW11-3gkAU2SYg,Vegan On The Fly,40.755771181461995,-73.98084277044224,"24 W 45th St, New York, NY 10036",4.7,285,,https://www.yelp.com/biz/vegan-on-the-fly-new-york?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,New York,NY,US,10036
2I0GExiJv27i_oi8b-te9Q,Hot Peppers,40.7371977717683,-73.7475878655444,"78-33 Springfield Blvd, Oakland Gardens, NY 11364",4.3,550,,https://www.yelp.com/biz/hot-peppers-oakland-gardens-2?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Oakland Gardens,NY,US,11364
deJwwVdY2L88MAMKxE5S7A,King of Falafel & Shawarma - Restaurant,40.76228200522112,-73.92544584110495,"30-15 Broadway, Astoria, NY 11106",4.1,485,,https://www.yelp.com/biz/king-of-falafel-and-shawarma-restaurant-astoria?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Astoria,NY,US,11106
X07rATb-pc3gevQRTE0FGA,Farida,40.70712,-74.00845,"32 Cedar St, New York, NY 10005",4.4,136,,https://www.yelp.com/biz/farida-new-york-3?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,New York,NY,US,10005
awRxWGb5C77OYCa-g32fUg,Ruzana,40.6222117,-74.0259828,"486 85th St, Brooklyn, NY 11209",4.2,228,,https://www.yelp.com/biz/ruzana-brooklyn?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Brooklyn,NY,US,11209
4byAirxIA4OEgKHHgJfKLw,Zatar Cafe & Bistro,40.6638,-73.98067,"1201 8th Ave, Brooklyn, NY 11215",4.2,230,,https://www.yelp.com/biz/zatar-cafe-and-bistro-brooklyn-3?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Brooklyn,NY,US,11215
TemMTqYoDJ53doNF-PCKZA,Cafe Kashkar,40.57777770832956,-73.95549788632697,"1141 Brighton Beach Ave, Brooklyn, NY 11235",4,321,,https://www.yelp.com/biz/cafe-kashkar-brooklyn?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Brooklyn,NY,US,11235
k1XZsff99d2JyX_jLwCaAA,Taj Mahal Indian Restaurant,40.63239283761084,-74.0271556377411,"7315 3rd Ave, Brooklyn, NY 11209",4,417,,https://www.yelp.com/biz/taj-mahal-indian-restaurant-brooklyn-3?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11209
-H5u8_Fw-5BCo4y6zSweCQ,Hills of Herat ,40.65208572389688,-74.5763354610793,"665 Martinsville Rd, Basking Ridge, NJ 07920",4.6,138,,https://www.yelp.com/biz/hills-of-herat-basking-ridge?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Basking Ridge,NJ,US,07920
h_X1VLP4eVHmaQW6yAAbBg,Truva Cafe and Grill,40.77507,-73.911609,"22-41 31st St, Astoria, NY 11105",4.1,468,,https://www.yelp.com/biz/truva-cafe-and-grill-astoria?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Astoria,NY,US,11105
ECdicKREKfRrF3dTyJ73wg,Oasis Restaurant,40.656395,-74.304,"21 N Union Ave, Cranford, NJ 07016",4.5,119,,https://www.yelp.com/biz/oasis-restaurant-cranford?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Cranford,NJ,US,07016
c40x0H2nNwR9JyV0z2iuow,Hunkar Restaurant,40.8362655639648,-74.0920257568359,"319 Hackensack St, Carlstadt, NJ 07072",4.1,185,,https://www.yelp.com/biz/hunkar-restaurant-carlstadt?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Carlstadt,NJ,US,07072
g7KZ95LxsG48DXK9aNnYcA,Zaika BBQ & Grill,40.5358895,-74.3477795,"1199 Amboy Ave, Edison, NJ 08837",3.8,358,,https://www.yelp.com/biz/zaika-bbq-and-grill-edison-3?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Edison,NJ,US,08837
DWR54ugpSThnDub4xeHWow,Karam Restaurant,40.622938,-74.028089,"8519 4th Ave, Brooklyn, NY 11209",4,427,,https://www.yelp.com/biz/karam-restaurant-brooklyn-2?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Brooklyn,NY,US,11209
cuUmPDEY-1KXzShGdpsqag,Turkish Kitchen,40.74189,-73.98136,"386 3rd Ave, New York, NY 10016",3.8,636,,https://www.yelp.com/biz/turkish-kitchen-new-york?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,New York,NY,US,10016
LQ8ITaZIbaiQ8pHPOx5i6w,SkyIce Thai Food & Ice Cream,40.6806411743164,-73.9772872924805,"63 5th Ave, Brooklyn, NY 11217",4.1,840,,https://www.yelp.com/biz/skyice-thai-food-and-ice-cream-brooklyn-3?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Brooklyn,NY,US,11217
A0VIRzj_5b0iVBWrxp5h6A,Laghman Express,40.618117661317626,-73.98403879255056,"6201 20th Ave, Brooklyn, NY 11204",4.6,62,,https://www.yelp.com/biz/laghman-express-brooklyn?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Brooklyn,NY,US,11204
BaTfJjz2DoJwOQz5eOrqNA,Mahmoud's Corner,40.756948567604184,-73.9208393407347,"34th Ave and Steinway St, Astoria, NY 11106",4.3,234,,https://www.yelp.com/biz/mahmouds-corner-astoria?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Astoria,NY,US,11106
NxDHYCAcCG3WUWi6f3n6xg,Istanbul Bay,40.629758,-74.076933,"500-502 Bay St, Staten Island, NY 10304",4.5,33,,https://www.yelp.com/biz/istanbul-bay-staten-island?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Staten Island,NY,US,10304
-QIPdiq5ILg_EJqdVoCqEA,Istanbul Kebab House,40.76256,-73.98941,"712 9th Ave, New York, NY 10019",4.1,682,,https://www.yelp.com/biz/istanbul-kebab-house-new-york?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,New York,NY,US,10019
FdB6KDTEmX8HvomPwySAHg,Joloff,40.6841,-73.95422,"1168 Bedford Ave, Brooklyn, NY 11216",3.9,246,,https://www.yelp.com/biz/joloff-brooklyn-2?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Brooklyn,NY,US,11216
dtcV8BLJ-0yVdYi0rwlLog,Ali Baba Mediterranean And Turkish Cuisine,40.757165,-73.968479,"224 E 53rd St, New York, NY 10022",4.7,116,,https://www.yelp.com/biz/ali-baba-mediterranean-and-turkish-cuisine-new-york?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,New York,NY,US,10022
0BcydXe2sU0aPwSRAq3zgw,Asian Taste 86,40.741762,-73.878628,"8610 Whitney Ave, Elmhurst, NY 11373",4.1,130,,https://www.yelp.com/biz/asian-taste-86-elmhurst?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category,Elmhurst,NY,US,11373
Rct2YMAqq9g-yJ1b0WaX2Q,The Olive Bistro,40.87933755489888,-74.2217156,"66 E Main St, Little Falls, NJ 07424",4.8,104,,https://www.yelp.com/biz/the-olive-bistro-little-falls?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Little Falls,NJ,US,07424
JdXqygDw4yXQcy5lw9VI4A,Oasis,40.71831756457833,-73.95754161165478,"168 Bedford Ave, Brooklyn, NY 11249",4.2,699,,https://www.yelp.com/biz/oasis-brooklyn-3?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Brooklyn,NY,US,11249
YpIMMamKh0jTAd4bpedbqA,The Halal Spot,40.5927,-74.24199,"1249 Roosevelt Ave, Carteret, NJ 07008",4.2,202,,https://www.yelp.com/biz/the-halal-spot-carteret?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,Carteret,NJ,US,07008
tNTXNCUta735nGb0nfSrKQ,The Casbah - Halal Cart,40.77331,-73.98179,"66th St & Columbus Ave, New York, NY 10023",4.6,327,,https://www.yelp.com/biz/the-casbah-halal-cart-new-york?adjust_creative=S0_Na3BINI1ZPDtCFfQiZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S0_Na3BINI1ZPDtCFfQiZQ,category+term,New York,NY,US,10023
